,mean,sd,cv
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,19.544035087719298,3.174024669731878,0.16240375416262676
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,466.34087719298253,77.93198366094575,0.16711377336260302
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas,2.6456140350877195,0.450005565955183,0.1700949420386985
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,465.5140350877193,82.31242381379036,0.17682049865216115
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium,5.812631578947368,1.0395003252163204,0.17883471730447928
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter,30.009824561403505,5.5044434546661645,0.18342138066829633
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella,5.554736842105262,1.019639865032122,0.18356222698130406
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella,4.675263157894737,0.8743769514184238,0.18702197542436674
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium,124.54929824561404,23.302552515636762,0.18709501252815905
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,3988.4061403508767,749.5398757587114,0.1879296765130271
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,258.45122807017543,49.43956571765306,0.19129166491802813
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,1.9621052631578948,0.37745908564461655,0.19237453399259816
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella,46.11964912280701,8.895404123549731,0.19287666521189117
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,0.746140350877193,0.1453246210458722,0.19476847871158276
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,200.41859649122804,39.74033128246587,0.19828664594108678
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,2.4619298245614036,0.505758604853518,0.20543177137204313
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium,0.49771929824561406,0.10500640006984237,0.2109751428963338
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,58.30824561403509,12.517922028073599,0.2146852798647788
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter,1.9596491228070176,0.43991566741361304,0.2244869565135465
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,12.733333333333334,2.883686009646315,0.22646748766854094
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,1.339473684210526,0.30412297199172134,0.22704661956142996
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Fournierella,3.51280701754386,0.8170929801344897,0.2326040047328205
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia,2.0126315789473685,0.48858413329866784,0.2427588528417907
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia,0.6726315789473682,0.16574963954456115,0.24641965190469334
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium,0.25789473684210523,0.06394662066252167,0.24795628420065324
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus,6.2631578947368425,1.6325776830734662,0.26066366368395716
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,137.17,36.156150188710846,0.2635864269790084
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,11.838947368421053,3.1301852277345175,0.26439725849982576
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella,0.41070175438596485,0.11172844065850954,0.27204276452454246
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister,237.9777192982456,65.96058907382032,0.2771712800186766
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia,4.235087719298246,1.1841926242828733,0.2796146627344981
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium,0.9633333333333333,0.2739904943836907,0.28441919832187507
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,54.98122807017545,15.71064541243471,0.28574562562302347
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Allisonella,2.0291228070175436,0.5821619788724295,0.28690327507964836
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,5.338245614035087,1.549169375580092,0.2902019666361532
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__Mogibacterium,0.6668421052631579,0.1937741304731306,0.29058472604451147
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus,0.3098245614035088,0.09103024628127337,0.29381223318322963
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella,0.21929824561403508,0.06576261535539814,0.29987752601924805
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus,2.0426315789473684,0.6166916345973371,0.30191035963266344
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,7.877017543859649,2.4073718827098936,0.3056197182887069
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella,1.5284210526315787,0.46979466869551806,0.30737254494521365
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum,0.18473684210526314,0.05781846791958116,0.3129774616712523
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Sellimonas,1.1210526315789473,0.35119927931034306,0.3132763524361768
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,122.37192982456139,38.98662109001216,0.3185912091596908
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Libanicoccus,0.29701754385964907,0.09649952768393918,0.32489504299858335
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter,0.34877192982456146,0.11414602552210402,0.3272798518481526
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,5.963508771929825,1.9552015684537714,0.32786093610804384
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,51.45964912280702,16.996535103184545,0.33028859296382795
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,22.63175438596491,7.7358234344358925,0.3418128043680487
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter,0.48315789473684206,0.16560177638549967,0.34274877465337494
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella,0.4440350877192983,0.1552660403769158,0.34967065592509955
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Intestinibacter,0.6385964912280702,0.2248387116993063,0.35208259799012065
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter,0.27456140350877195,0.0991045073710584,0.3609557137463102
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,24.22614035087719,9.027063113179102,0.37261664394063804
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces,4.579122807017543,1.7108530997810996,0.3736202700567081
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Candidatus_Stoquefichus,0.42421052631578937,0.16219973594921583,0.3823566976461336
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,3.416491228070176,1.3143843075759212,0.38471760055358717
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,358.55228070175434,139.09753115836355,0.3879421179140824
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella,0.1012280701754386,0.03931762922806737,0.3884063892509014
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis,0.21456140350877193,0.08363589147729197,0.38979933067730366
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,0.8929824561403508,0.35238220016392446,0.3946126799473714
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma,0.2512280701754386,0.10209395542254579,0.4063795711635438
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella,1.108421052631579,0.4525623252237706,0.40829459540569246
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bergeyella,0.09263157894736841,0.038385976694149344,0.4143940665800932
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella,55.665263157894735,23.14462952104894,0.41578227081040997
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas,0.06701754385964911,0.02795132375254301,0.41707472614428753
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,0.4314035087719298,0.18415246386875328,0.4268682570351609
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,2.2212280701754388,0.9517233087532682,0.4284671716208187
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Howardella,1.383157894736842,0.5977047952731964,0.43213055974819337
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum,0.9038596491228068,0.39900410568695655,0.4414447597851585
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia,1.849122807017544,0.8209560015479882,0.443970513170873
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas,1.4921052631578948,0.6717990064471742,0.45023566569621704
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,87.6159649122807,39.462726381755765,0.45040565861786247
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,3.846842105263158,1.745749607460695,0.45381368917423154
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas,4.759298245614036,2.1646984918936814,0.45483564596694886
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia,0.4536842105263158,0.2080731882487918,0.45862999729911025
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella,0.17684210526315788,0.0825805979243795,0.46697361921260055
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter,0.07263157894736842,0.03404464635947254,0.46873063827613937
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas,20.64175438596491,9.872765699941363,0.4782910170975459
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__Sedimentibacter,0.3570175438596491,0.1721610237368129,0.48222006648505406
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas,2.7349122807017547,1.3275867953562024,0.48542207540750437
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,12.89421052631579,6.326879016383331,0.4906759513093349
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus,2.594035087719298,1.307022998520422,0.5038571007414807
sk__Bacteria;k__;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis,0.8107017543859649,0.41244669891451535,0.5087526907184241
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia,0.368421052631579,0.18825375396705685,0.5109744750520531
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Johnsonella,0.08473684210526317,0.04407786745216536,0.5201735910442599
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerosporobacter,0.3405263157894737,0.18024816279843148,0.5293222709675643
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,28.379649122807017,15.085831054458087,0.5315721483791701
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum,3.861929824561403,2.0561346152356186,0.5324111800681411
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella,4.447192982456141,2.393165149581071,0.5381293681253317
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Kofleriaceae;g__Haliangium,0.06263157894736843,0.03385824847905097,0.5405938832703336
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera,54.999298245614035,29.943567767475713,0.5444354514080194
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira,0.7271929824561402,0.41423670047428673,0.5696379234499851
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia,0.0756140350877193,0.043478111345449426,0.5750005444681768
sk__Bacteria;k__;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter,0.21350877192982456,0.12291706490738767,0.5757003040006805
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium,0.06473684210526315,0.03825196950186409,0.5908840817269845
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium,3.6089473684210533,2.1398578505722403,0.5929312988312861
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina,0.03596491228070175,0.02135847186598911,0.5938697055256239
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella,0.07649122807017544,0.045529956386283536,0.5952310811890443
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera,0.030175438596491223,0.0188520496933248,0.624748158420874
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia,0.10245614035087719,0.06408007189425019,0.625439057865858
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,25.445263157894743,16.06412836099793,0.6313209755904287
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium,0.026315789473684213,0.016624685665941854,0.6317380552817844
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XII._Incertae_Sedis;g__Acidaminobacter,0.03947368421052631,0.02563567988155236,0.6494372236495409
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella,0.3696491228070176,0.24045793805725962,0.6505032021464983
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter,3.305263157894737,2.218583823681192,0.6712275899670365
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,0.03929824561403509,0.02641941644732719,0.6722797935086294
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus,0.05350877192982456,0.03637324629999998,0.6797623078889352
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator,0.04245614035087719,0.029031601778012513,0.6838021906230316
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces,0.027192982456140352,0.01860807318911967,0.684296884994075
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium,0.09403508771929825,0.06450993449594061,0.6860198257890879
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenisphaera,0.0368421052631579,0.02555899505560293,0.6937441514903921
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum,0.559298245614035,0.3951188031466885,0.7064545727515992
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum,0.017017543859649122,0.012073074781463182,0.7094487242298586
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Atopostipes,0.031754385964912285,0.02275669901544289,0.7166474275355776
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria,1.1026315789473686,0.8212510011879546,0.7448099772103571
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella,0.033508771929824564,0.025168323614009093,0.7510965685631967
sk__Archaea;k__;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter,2.3091228070175434,1.7343897669336243,0.7511033028048457
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira,0.16175438596491226,0.122476153960241,0.7571736199230563
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__;g__Lawsonella,0.3001754385964912,0.2306056563162986,0.7682362600809604
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter,0.0268421052631579,0.021370232330430953,0.796145910319728
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus,0.02789473684210526,0.022254312543725126,0.7977961100294704
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,0.1754385964912281,0.14520127506356886,0.8276472678576248
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio,0.06964912280701754,0.05784562141041714,0.8305290731351225
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Stomatobaculum,0.6489473684210526,0.5573962164787591,0.8589236101443719
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,1.2003508771929825,1.0374916104618062,0.8643236158473206
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Negativicoccus,0.022807017543859644,0.019813769800553757,0.8687575989092656
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__Ezakiella,0.06157894736842105,0.05434870465200755,0.8825858020268157
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma,0.016842105263157894,0.014915965931194495,0.8856354771120886
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus,0.0343859649122807,0.0317436133273959,0.9231561018412993
sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter,0.020701754385964916,0.01939402719012842,0.9368301269355259
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium,0.06263157894736841,0.05880411770675356,0.93888927429452
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,17.962982456140352,17.30839091696413,0.9635588610757996
sk__Bacteria;k__;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter,0.133859649122807,0.12923451421183876,0.9654478781153052
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter,0.01631578947368421,0.016048908922142373,0.9836428048452126
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus,0.06087719298245614,0.061196264245834436,1.0052412282291827
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter,0.043508771929824566,0.04497193272696774,1.0336290989428405
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium,1.2471929824561405,1.3031914986814732,1.0448996402417274
sk__Bacteria;k__;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,1.0698245614035087,1.1879117082274266,1.1103799174959008
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus,0.02017543859649123,0.022850354046128406,1.1325827657084888
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia,0.6329824561403509,0.7204290187052743,1.1381500572654037
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia,0.013859649122807021,0.01585992953058259,1.1443240293392163
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Anaeroglobus,0.04122807017543859,0.047791864224373135,1.1592069194566783
